﻿Stedtype;StedID;Stedtekst;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Medie;Vandområde;Dato;Måling nr;Undersøgelsestype;Undersøgelsesmetode;Undersøgelsesniveau;Søtype/Sønaturtype;Teknisk anvisning;Dataejer;Link;Transekt nummer;Transekt navn;Transekt-start, GeoZone;Transekt-start, x-koordinat;Transekt-start, y-koordinat;Transekt-slut, GeoZone;Transekt-slut, x-koordinat;Transekt-slut, y-koordinat;Punkt nummer;Punkt, GeoZone;Punkt, x-koordinat;Punkt, y-koordinat;Aktivitetssted;Aktiv;Dybde (cm);Arts tom;Taxonkode;Artkode;Art latin;Art;Dækningsgrad;Undervandsplanter, dækningsgrad;Undervandsplanter, gennemsnitshøjde;Trådalger, dækningsgrad;Kvalitetsmærke
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;20-07-2004;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f4efb2b6-aec3-4173-954f-a464dc20a112;12;Transektnr AM18;32;691337;6205165;32;691398;6205116;2;32;691358;6205148;12_2;Ja;125;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;20-07-2004;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f4efb2b6-aec3-4173-954f-a464dc20a112;27;Transektnr AS10;32;696195;6205360;32;696039;6205486;2;32;696186;6205368;27_2;Ja;50;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;16-07-2018;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5c48b9cd-0723-4b24-9d01-ddd28690ad2b;8;Transektnr AM14;32;692203;6206522;32;692301;6206443;6;32;692301;6206443;8_6;Ja;210;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;16-07-2018;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5c48b9cd-0723-4b24-9d01-ddd28690ad2b;5;Transektnr AM11;32;692700;6207663;32;692828;6207560;2;32;692726;6207642;5_2;Ja;60;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;16-07-2018;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5c48b9cd-0723-4b24-9d01-ddd28690ad2b;43;Transektnr AV09;32;691039;6210028;32;691858;6209369;9;32;691896;6209336;43_9;Ja;100;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;10-08-2020;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e13d31b3-a1af-4c34-98be-cf07087d973c;15;Transektnr AN02;32;696744;6209028;32;695128;6210331;2;32;696696;6209067;15_2;Ja;70;Nej;2705550030060;4078;Myriophyllum spicatum;Aks-tusindblad;2 - 6-25 %;3 - 26-50 %;70;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;12-08-2024;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/63cb4794-256d-4f85-a529-2c950eb56ea4;21;Transektnr AØ05;32;698327;6206211;32;698261;6206264;6;32;698261;6206264;21_6;Ja;285;Ja;;;;;;0 - 0 %;0;0 - 0 %;1
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;05-07-2005;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/fae56ba8-fada-4ee6-9c92-f910807f6ed3;25;Transektnr AS08;32;696582;6206076;32;696464;6206171;2;32;696529;6206119;25_2;Ja;130;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;29-06-2006;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/52a495e4-4ba9-4bf7-9800-7b770d4fbaf0;25;Transektnr AS08;32;696582;6206076;32;696464;6206171;5;32;696464;6206171;25_5;Ja;200;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;05-07-2005;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/fae56ba8-fada-4ee6-9c92-f910807f6ed3;37;Transektnr AV03;32;691894;6212422;32;693424;6211190;5;32;692434;6211987;37_5;Ja;120;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;05-07-2005;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/fae56ba8-fada-4ee6-9c92-f910807f6ed3;1;Transektnr AM07;32;693491;6209081;32;693762;6208862;6;32;693762;6208862;1_6;Ja;170;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;16-07-2018;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5c48b9cd-0723-4b24-9d01-ddd28690ad2b;49;Transektnr AV15;32;689549;6208147;32;690824;6207120;7;32;690646;6207263;49_7;Ja;170;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;23-08-2011;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/91949dfb-1a90-4a35-96dd-58c9b1fa1cca;17;Transektnr AN03;32;696712;6208540;32;694281;6210499;11;32;694281;6210499;17_11;Ja;70;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;30-06-2014;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/113505ad-1363-48d2-adb4-c669222366df;19;Transektnr AØ02;32;698584;6207545;32;697520;6208402;3;32;698410;6207687;19_3;Ja;130;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;12-08-2024;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/63cb4794-256d-4f85-a529-2c950eb56ea4;42;Transektnr AV09;32;691039;6210028;32;691858;6209369;12;32;692019;6209238;42_12;Ja;60;Ja;;;;;;0 - 0 %;0;0 - 0 %;1
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;22-06-2009;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e0604f5d-ef41-4af0-9cf7-e8f7bfdfe90e;13;Transektnr AØ06;32;698076;6205900;32;697229;6206582;7;32;698004;6205958;13_7;Ja;200;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;20-07-2004;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f4efb2b6-aec3-4173-954f-a464dc20a112;7;Transektnr AM13;32;692433;6206850;32;692557;6206751;1;32;692433;6206850;7_1;Ja;50;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;29-06-2006;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/52a495e4-4ba9-4bf7-9800-7b770d4fbaf0;13;Transektnr AM19;32;691212;6204752;32;691270;6204706;3;32;691258;6204715;13_3;Ja;130;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;16-07-2018;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5c48b9cd-0723-4b24-9d01-ddd28690ad2b;41;Transektnr AV07;32;691263;6210876;32;691328;6210823;2;32;691266;6210872;41_2;Ja;70;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;23-08-2011;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/91949dfb-1a90-4a35-96dd-58c9b1fa1cca;19;Transektnr AØ02;32;698584;6207545;32;697520;6208402;16;32;697520;6208402;19_16;Ja;40;Nej;1510010200500;73;Cladophora glomerata;Dusk-vandhår;1 - 1-5 %;0 - 0 %;0;1 - 1-5 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;12-08-2024;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/63cb4794-256d-4f85-a529-2c950eb56ea4;7;Transektnr AM14;32;692203;6206522;32;692301;6206443;4;32;692276;6206464;7_4;Ja;105;Ja;;;;;;0 - 0 %;0;0 - 0 %;1
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;25-06-2007;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9534acc4-2d9a-4455-ad3d-dd10cbdf7de2;43;Transektnr AV09;32;691039;6210028;32;691858;6209369;3;32;691837;6209386;43_3;Ja;190;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;10-08-2020;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e13d31b3-a1af-4c34-98be-cf07087d973c;48;Transektnr AV15;32;689549;6208147;32;690824;6207120;4;32;689574;6208127;48_4;Ja;160;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;23-08-2011;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/91949dfb-1a90-4a35-96dd-58c9b1fa1cca;20;Transektnr AØ03;32;698615;6207006;32;697147;6208189;9;32;697169;6208172;20_9;Ja;120;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;23-08-2011;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/91949dfb-1a90-4a35-96dd-58c9b1fa1cca;3;Transektnr AM09;32;693252;6208245;32;693336;6208178;1;32;693252;6208245;3_1;Ja;160;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;25-06-2007;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9534acc4-2d9a-4455-ad3d-dd10cbdf7de2;19;Transektnr AØ02;32;698584;6207545;32;697520;6208402;6;32;698226;6207835;19_6;Ja;80;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;16-07-2018;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5c48b9cd-0723-4b24-9d01-ddd28690ad2b;47;Transektnr AV13;32;689712;6209043;32;691274;6207784;4;32;689712;6209043;47_4;Ja;100;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;12-08-2024;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/63cb4794-256d-4f85-a529-2c950eb56ea4;9;Transektnr AM16;32;691762;6205850;32;691792;6205826;4;32;691772;6205842;9_4;Ja;130;Ja;;;;;;0 - 0 %;0;0 - 0 %;1
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;16-07-2018;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5c48b9cd-0723-4b24-9d01-ddd28690ad2b;17;Transektnr AN03;32;696712;6208540;32;694281;6210499;12;32;694281;6210499;17_12;Ja;50;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;25-06-2007;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9534acc4-2d9a-4455-ad3d-dd10cbdf7de2;45;Transektnr AV11;32;690129;6209734;32;691202;6208869;4;32;691183;6208885;45_4;Ja;160;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;20-07-2004;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f4efb2b6-aec3-4173-954f-a464dc20a112;6;Transektnr AM12;32;692548;6207271;32;692711;6207140;1;32;692548;6207271;6_1;Ja;50;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;30-06-2014;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/113505ad-1363-48d2-adb4-c669222366df;43;Transektnr AV09;32;691039;6210028;32;691858;6209369;7;32;691837;6209386;43_7;Ja;180;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;05-07-2005;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/fae56ba8-fada-4ee6-9c92-f910807f6ed3;9;Transektnr AM15;32;691917;6206238;32;691998;6206173;1;32;691917;6206238;9_1;Ja;60;Nej;2907800120090;7477;Eleocharis acicularis;Nåle-sumpstrå;1 - 1-5 %;1 - 1-5 %;5;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;12-08-2024;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/63cb4794-256d-4f85-a529-2c950eb56ea4;43;Transektnr AV10;32;690440;6209997;32;691570;6209087;8;32;691530;6209118;43_8;Ja;140;Ja;;;;;;0 - 0 %;0;0 - 0 %;1
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;30-06-2014;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/113505ad-1363-48d2-adb4-c669222366df;45;Transektnr AV11;32;690129;6209734;32;691202;6208869;2;32;690131;6209733;45_2;Ja;60;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;12-08-2024;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/63cb4794-256d-4f85-a529-2c950eb56ea4;39;Transektnr AV06;32;691509;6211191;32;691600;6211118;4;32;691520;6211183;39_4;Ja;145;Ja;;;;;;0 - 0 %;0;0 - 0 %;1
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;25-06-2007;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9534acc4-2d9a-4455-ad3d-dd10cbdf7de2;22;Transektnr AØ05;32;698327;6206211;32;698261;6206264;5;32;698271;6206256;22_5;Ja;250;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;20-07-2004;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f4efb2b6-aec3-4173-954f-a464dc20a112;19;Transektnr AØ02;32;698584;6207545;32;697520;6208402;1;32;698584;6207545;19_1;Ja;50;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;20-07-2004;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f4efb2b6-aec3-4173-954f-a464dc20a112;3;Transektnr AM09;32;693252;6208245;32;693336;6208178;2;32;693274;6208227;3_2;Ja;125;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;05-07-2005;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/fae56ba8-fada-4ee6-9c92-f910807f6ed3;23;Transektnr AØ06;32;698076;6205900;32;697229;6206582;1;32;698076;6205900;23_1;Ja;110;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;20-07-2004;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f4efb2b6-aec3-4173-954f-a464dc20a112;24;Transektnr AØ07;32;696807;6206408;32;696593;6206581;6;32;696593;6206581;24_6;Ja;175;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;12-08-2024;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/63cb4794-256d-4f85-a529-2c950eb56ea4;30;Transektnr AS14;32;694959;6204302;32;694871;6204372;2;32;694950;6204309;30_2;Ja;132;Ja;;;;;;0 - 0 %;0;0 - 0 %;1
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;29-06-2006;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/52a495e4-4ba9-4bf7-9800-7b770d4fbaf0;18;Transektnr AN04;32;696489;6208206;32;696284;6208371;2;32;696452;6208236;18_2;Ja;70;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;29-06-2006;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/52a495e4-4ba9-4bf7-9800-7b770d4fbaf0;15;Transektnr AN01;32;696354;6209856;32;695761;6210334;2;32;696324;6209879;15_2;Ja;100;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;23-08-2011;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/91949dfb-1a90-4a35-96dd-58c9b1fa1cca;48;Transektnr AV14;32;689595;6208623;32;691126;6207390;2;32;689603;6208617;48_2;Ja;110;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;23-08-2011;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/91949dfb-1a90-4a35-96dd-58c9b1fa1cca;24;Transektnr AØ07;32;696807;6206408;32;696593;6206581;5;32;696616;6206563;24_5;Ja;160;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;16-07-2018;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5c48b9cd-0723-4b24-9d01-ddd28690ad2b;41;Transektnr AV07;32;691263;6210876;32;691328;6210823;4;32;691290;6210853;41_4;Ja;140;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;10-08-2020;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e13d31b3-a1af-4c34-98be-cf07087d973c;48;Transektnr AV15;32;689549;6208147;32;690824;6207120;3;32;689568;6208132;48_3;Ja;110;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;10-08-2020;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e13d31b3-a1af-4c34-98be-cf07087d973c;43;Transektnr AV10;32;690440;6209997;32;691570;6209087;1;32;690418;6210016;43_1;Ja;10;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;23-08-2011;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/91949dfb-1a90-4a35-96dd-58c9b1fa1cca;43;Transektnr AV09;32;691039;6210028;32;691858;6209369;3;32;691837;6209386;43_3;Ja;220;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;10-08-2020;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e13d31b3-a1af-4c34-98be-cf07087d973c;43;Transektnr AV10;32;690440;6209997;32;691570;6209087;9;32;691551;6209101;43_9;Ja;180;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;05-07-2005;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/fae56ba8-fada-4ee6-9c92-f910807f6ed3;43;Transektnr AV09;32;691039;6210028;32;691858;6209369;2;32;691077;6209998;43_2;Ja;150;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;10-08-2020;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e13d31b3-a1af-4c34-98be-cf07087d973c;35;Transektnr AS19;32;693009;6203304;32;692910;6203384;6;32;692910;6203384;35_6;Ja;270;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;16-07-2018;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5c48b9cd-0723-4b24-9d01-ddd28690ad2b;25;Transektnr AS08;32;696582;6206076;32;696464;6206171;3;32;696529;6206119;25_3;Ja;140;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
